date,id,daily_budget,spend,impressions,clicks,installs,gross_revenue_iap_cohort,net_revenue_iap_cohort,purchases_cohort,purchasers_cohort,ad_revenue_cohort,net_revenue_cohort,net_revenue_d0,net_revenue_d1,net_revenue_d2,net_revenue_d3,net_revenue_d4,net_revenue_d5,net_revenue_d6,net_revenue_d7,net_revenue_d8,net_revenue_d9,net_revenue_d10,net_revenue_d11,net_revenue_d12,net_revenue_d13,net_revenue_d14,net_revenue_d15,net_revenue_d16,net_revenue_d17,net_revenue_d18,net_revenue_d19,net_revenue_d20,net_revenue_d21,net_revenue_d22,net_revenue_d23,net_revenue_d24,net_revenue_d25,net_revenue_d26,net_revenue_d27,net_revenue_d28,net_revenue_d56,net_revenue_d84,net_revenue_d112,net_revenue_d196,net_revenue_d280,net_revenue_d364,purchases_d0,purchases_d1,purchases_d2,purchases_d3,purchases_d4,purchases_d5,purchases_d6,purchases_d7,purchases_d8,purchases_d9,purchases_d10,purchases_d11,purchases_d12,purchases_d13,purchases_d14,purchases_d15,purchases_d16,purchases_d17,purchases_d18,purchases_d19,purchases_d20,purchases_d21,purchases_d22,purchases_d23,purchases_d24,purchases_d25,purchases_d26,purchases_d27,purchases_d28,purchases_d56,purchases_d84,purchases_d112,purchases_d196,purchases_d280,purchases_d364,purchasers_d0,purchasers_d1,purchasers_d2,purchasers_d3,purchasers_d4,purchasers_d5,purchasers_d6,purchasers_d7,purchasers_d8,purchasers_d9,purchasers_d10,purchasers_d11,purchasers_d12,purchasers_d13,purchasers_d14,purchasers_d15,purchasers_d16,purchasers_d17,purchasers_d18,purchasers_d19,purchasers_d20,purchasers_d21,purchasers_d22,purchasers_d23,purchasers_d24,purchasers_d25,purchasers_d26,purchasers_d27,purchasers_d28,purchasers_d56,purchasers_d84,purchasers_d112,purchasers_d280,purchasers_d364
2019-08-03,89705807194703517,852,7.33,3672,49,22,0.0,0.0,0,0,0.176,0.176,0.1001,0.1001,0.1068,0.1097,0.115,0.1163,0.1313,0.1313,0.1313,0.1313,0.1313,0.1313,0.1313,0.1313,0.1313,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.1726,0.176,0.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-26,89701676509703517,664,6.51,805,13,12,4.99,3.496,1,1,0.365,3.861,3.545,3.545,3.545,3.545,3.5695,3.5932,3.5932,3.5932,3.5932,3.5932,3.5932,3.5932,3.5932,3.5932,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,3.6171,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2019-07-22,89700569509703517,4094,19.92,3542,45,29,15.97,9.3153,3,1,0.6063,9.9216,0.2281,0.3818,0.5385,1.1426,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.8876,9.9025,9.9025,9.9025,9.9025,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2019-11-07,89705807194703517,2309,24.61,17801,303,173,43.87,27.6951,13,6,15.4123,43.1074,9.5314,17.3879,19.6628,20.3778,21.3707,22.7598,23.4759,24.0856,24.6691,25.3,25.8353,26.3854,26.7024,26.9736,27.1684,27.4086,27.6281,27.6947,27.7364,27.857,28.0593,28.1824,28.3384,28.5097,28.5741,28.7109,28.804,28.8738,28.9757,30.502,30.9629,31.2647,31.6311,9.3951,10.8763,2.0,5.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0
2020-05-21,89701676509703517,10000,102.47,13874,176,92,354.63,248.4538,37,22,30.3671,278.8209,56.3822,100.9196,131.9955,133.6685,142.4763,143.6749,158.9072,159.9818,164.3452,165.0775,166.2187,166.7675,167.4482,167.5789,168.0585,168.9953,169.5801,170.298,170.5345,171.346,143.8305,144.0815,144.9014,145.4063,149.4662,149.9731,137.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,23.0,23.0,25.0,25.0,26.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,29.0,29.0,29.0,29.0,29.0,26.0,26.0,26.0,26.0,27.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,15.0,15.0,16.0,16.0,16.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,17.0,17.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-21,89704676509703517,10000,102.52,14369,128,63,31.94,22.3772,6,5,26.5795,48.9567,11.8172,13.1633,14.1414,18.8687,19.8119,21.1721,29.0701,29.9612,30.5386,30.7074,31.0966,31.6768,32.3573,32.8126,32.9516,33.4811,34.1723,34.6715,35.1681,35.7419,36.2848,36.7836,37.0718,37.7129,38.015,38.0556,36.8327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-19,89708230609703517,10000,97.68,65862,885,373,239.55,159.6276,45,20,43.3162,202.9438,63.1123,86.5079,107.3267,110.5793,134.7052,136.3336,144.7333,145.8763,153.8532,154.9314,155.643,157.0549,157.8216,158.5062,166.5553,167.3164,167.7679,167.9774,168.2432,168.6398,169.0047,169.3533,169.6633,169.9585,170.344,170.5192,170.2073,170.4569,106.1732,0.0,0.0,0.0068,0.0754,0.0,0.0,14.0,20.0,23.0,23.0,28.0,28.0,29.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,13.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,89708230609703517,3450,33.53,31627,724,319,83.86,52.6444,14,9,7.8482,60.4926,19.8963,21.1606,31.1021,31.5833,31.9391,35.5506,47.6022,50.7279,56.6128,56.724,56.9718,57.1528,57.2734,57.4884,57.6237,57.7427,57.8458,57.9564,58.0766,58.2031,58.341,58.341,58.3463,58.3642,58.3776,58.4015,58.4469,58.5316,58.5316,58.6095,58.6325,58.6703,0.0,0.0,0.0346,4.0,5.0,8.0,8.0,8.0,9.0,11.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0,3.0,4.0,5.0,5.0,5.0,6.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0
2020-02-13,89708920609703517,6223,56.17,35630,611,322,251.59,167.392,41,13,31.6679,199.0599,43.6541,76.1817,88.2544,89.905,91.3839,92.9732,144.7212,152.8532,153.4395,154.034,163.7736,171.3942,171.6638,172.9767,179.0868,183.971,184.8676,185.4523,185.591,185.7227,185.9389,186.3729,186.5631,186.742,186.9559,187.1501,187.2446,187.3482,187.3838,188.6025,195.0696,195.277,0.0137,0.0953,0.0416,15.0,20.0,22.0,22.0,22.0,22.0,28.0,29.0,29.0,29.0,33.0,34.0,34.0,35.0,36.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,40.0,40.0,0.0,0.0,0.0,6.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,0.0,0.0
2020-02-13,89701676509703517,12500,125.56,18112,312,177,460.49,322.6193,51,12,34.5114,357.1307,39.6149,67.8982,124.084,131.8999,140.3734,143.5276,148.6277,150.1085,157.6825,236.4811,237.4626,237.9223,252.5343,281.1457,281.7903,285.8177,286.0646,286.4497,287.6902,288.2646,288.4839,288.9514,289.2513,296.5864,296.8247,297.1313,297.4027,297.6548,298.1287,335.5784,336.3115,337.9597,0.0,0.0,0.0,7.0,14.0,22.0,23.0,24.0,26.0,28.0,29.0,30.0,37.0,37.0,37.0,38.0,40.0,40.0,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0,43.0,43.0,43.0,43.0,43.0,43.0,49.0,49.0,49.0,0.0,0.0,0.0,7.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,11.0,0.0,0.0
2019-12-10,89705807194703517,10000,102.02,50150,825,417,356.23,238.5168,77,26,22.9054,261.4222,43.7653,69.792,84.2286,109.3826,117.4728,123.767,126.2617,131.1084,133.3837,133.8971,134.2371,136.5948,150.9985,151.1731,154.8896,159.0715,159.2474,159.4894,167.4013,180.3013,180.4528,182.0545,182.3149,182.4387,184.6618,184.8183,192.0992,192.1921,192.3581,199.3633,232.2228,232.4039,0.0077,0.0077,0.093,17.0,23.0,27.0,30.0,34.0,38.0,41.0,43.0,45.0,45.0,45.0,48.0,49.0,49.0,50.0,52.0,52.0,52.0,54.0,56.0,56.0,58.0,58.0,58.0,61.0,61.0,62.0,62.0,62.0,68.0,73.0,73.0,0.0,0.0,0.0,11.0,16.0,17.0,17.0,18.0,19.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,22.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0
2019-09-01,89705807194703517,1157,11.9,12680,164,99,33.93,22.4809,9,5,3.696,26.1769,10.6118,10.7508,10.9612,11.0155,11.1134,11.1385,11.1786,11.2947,11.3045,11.3335,11.3611,11.3632,11.3786,11.3894,11.435,11.435,11.435,11.4826,11.5347,11.5392,11.5587,11.6452,11.6489,11.6533,11.6842,11.7331,11.7386,11.7528,11.7592,11.9474,11.9474,11.956,11.956,12.0232,1.4441,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0
2019-12-28,89705807194703517,15000,135.19,55990,914,452,105.67,68.7441,33,12,38.8244,107.5685,45.8026,50.17,53.8021,60.6944,63.6323,66.1789,68.7463,71.7587,73.6687,75.0242,76.1157,76.865,78.1204,78.5661,79.7136,80.2898,80.9311,81.5229,81.9974,82.1188,82.5791,83.6311,83.7203,84.1468,84.512,84.8091,84.9665,85.1327,85.9074,91.5588,92.4552,92.4888,0.0239,0.0725,0.0556,11.0,13.0,15.0,19.0,19.0,19.0,20.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,24.0,24.0,24.0,24.0,24.0,24.0,24.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,26.0,28.0,28.0,28.0,0.0,0.0,0.0,6.0,7.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0
2019-07-21,89708920609703517,2460,24.75,17572,171,101,59.98,39.9767,2,1,4.3446,44.3213,40.6407,41.2885,41.5676,41.7961,42.1095,42.3248,42.743,43.0426,43.3458,43.509,43.5494,43.5743,43.6215,43.639,43.6773,43.7662,43.7688,43.7716,43.7716,43.7743,43.7859,43.79,43.79,43.7921,43.8041,43.8041,43.8041,43.8212,43.8212,44.1386,44.1961,44.1961,44.2018,44.2031,0.0029,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2020-03-25,89708853318503517,7500,73.07,7412,80,51,308.7,216.2752,30,8,26.5639,242.8391,44.0927,47.2733,70.69,72.3573,91.0333,93.2844,94.3165,109.2386,109.8705,124.4562,124.9278,153.6912,182.461,189.8195,190.127,190.8258,191.1445,205.5864,206.2762,208.003,210.3159,210.4425,224.6463,224.938,225.4271,225.5624,225.6507,225.7356,225.7356,242.2133,0.0,0.0,0.0,0.0,0.0,8.0,9.0,11.0,11.0,13.0,14.0,14.0,15.0,15.0,16.0,16.0,18.0,20.0,21.0,21.0,21.0,21.0,22.0,22.0,24.0,27.0,27.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0
2020-01-15,89701457509703517,11078,107.67,22379,215,127,26.9,18.8461,10,5,24.2145,43.0606,6.0653,16.2314,18.2337,20.2722,21.1719,22.2327,23.2257,23.5842,27.4739,28.3199,28.62,28.7566,29.096,29.2967,29.5167,29.639,29.8423,29.9628,30.0811,30.5123,30.6873,30.7223,30.8727,30.9485,30.9485,31.0233,31.0592,31.0592,31.0968,37.1858,37.4993,38.025,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0
2019-08-02,89702657509703517,1344,15.14,2248,11,5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,89708920609703517,4725,43.57,29917,426,193,6.93,4.3229,7,4,27.2344,31.5573,4.4974,8.3939,9.9333,13.1667,14.4261,15.2052,16.4903,17.1831,18.4081,18.7599,19.3468,19.8066,20.0739,20.2125,20.8453,21.298,21.6595,22.0252,22.5045,22.8883,23.4759,23.8199,24.2941,24.6996,25.2663,25.5693,25.8878,26.2718,26.6212,30.4152,30.4356,0.0,0.0,0.0103,0.0,0.0,2.0,2.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0
2019-12-20,89701377223703517,6125,57.3,15482,185,82,129.75,82.5569,25,13,6.7189,89.2759,37.0963,44.0961,55.6644,59.4561,59.6502,63.3555,67.7505,67.7592,67.7709,67.8021,67.8172,67.8642,67.8792,67.8792,67.8872,68.5845,68.5933,69.8776,69.8776,69.8776,69.8776,69.8776,73.3746,73.3746,73.3746,79.2017,79.2017,79.2017,79.238,79.3094,79.3294,79.3294,0.0,0.0,0.0,10.0,11.0,13.0,14.0,14.0,15.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,19.0,19.0,21.0,21.0,21.0,21.0,21.0,22.0,22.0,22.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,8.0,8.0,9.0,9.0,9.0,9.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0
2020-03-19,89708230609703517,4680,53.99,64926,1239,627,109.76,72.6926,24,14,36.1777,108.8703,30.9999,34.7125,37.0005,49.1089,60.1875,65.3736,68.0783,69.7625,77.4876,78.2516,78.8474,79.9549,80.4094,81.3885,81.8387,82.2234,82.777,83.1955,83.7394,84.1384,84.4421,84.8742,85.2958,92.5123,92.8552,93.0967,93.336,93.6084,93.9153,96.9673,102.8277,0.0047,0.0,0.0,0.0,7.0,9.0,9.0,11.0,14.0,17.0,19.0,20.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,23.0,0.0,0.0,0.0,0.0,5.0,7.0,7.0,9.0,11.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,0.0,0.0,0.0
2019-12-05,89701676509703517,3658,37.03,3594,98,55,139.87,97.9929,13,7,12.8072,110.8001,14.5715,17.3,17.9835,18.4577,19.0689,19.7714,20.0808,20.744,38.938,39.9992,40.4625,40.7885,41.3559,42.0074,42.393,46.1029,46.1917,46.1917,46.3812,46.4653,46.6691,46.6691,46.6691,46.6691,46.7875,46.7875,46.8144,46.8622,46.8622,46.9876,47.159,47.4096,0.1095,0.1095,0.0,5.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,0.0,0.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0
2020-03-25,89701377223703517,7500,78.21,16684,201,68,53.9,31.7831,10,6,7.7465,39.5296,1.4046,2.3,3.1477,4.1048,10.8291,11.6063,11.6841,11.8819,11.9957,12.0533,12.156,12.4575,12.5593,12.966,15.9478,16.0158,16.0349,16.1442,16.869,17.0478,17.1189,17.1487,17.256,17.3512,17.431,17.4784,17.4784,17.4784,17.4784,21.3533,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0
2019-08-23,89708853318503517,1629,16.48,1376,24,20,10.98,7.6926,2,1,0.9241,8.6167,0.2354,0.333,0.333,0.3547,8.0473,8.0765,8.0765,8.0765,8.0765,8.0765,8.0765,8.0765,8.1005,8.1295,8.1295,8.1295,8.1295,8.2184,8.2784,8.2784,8.3095,8.3095,8.4123,8.4123,8.4123,8.4123,8.4123,8.4123,8.4123,8.4123,8.4123,8.4123,8.5609,8.5609,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2020-02-20,89708230609703517,9348,117.06,75515,1172,606,194.59,124.9146,41,17,52.4155,177.3301,68.5083,78.837,85.3805,87.2531,90.1768,91.5918,92.9706,94.6704,95.9784,103.5243,104.3977,105.3203,106.0737,108.0651,116.7152,123.01,129.3619,129.8458,130.0805,130.3357,130.745,131.0256,131.311,137.4967,137.5853,137.676,137.812,138.0212,138.1139,156.9643,158.8908,164.6583,0.0721,0.0822,0.0,12.0,16.0,18.0,18.0,20.0,20.0,20.0,21.0,21.0,23.0,23.0,23.0,23.0,25.0,27.0,28.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,30.0,30.0,30.0,30.0,30.0,30.0,38.0,38.0,40.0,0.0,0.0,0.0,8.0,9.0,11.0,11.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,0.0,0.0
2020-03-27,89704676509703517,7500,74.83,12888,133,92,94.73,66.3678,27,5,43.2,109.5678,22.4937,26.5115,29.5397,31.632,34.7631,35.4195,36.7473,37.184,39.6876,43.6911,44.6563,45.6248,46.9512,47.6191,48.994,49.9457,54.8118,55.4608,56.1556,56.3174,56.7529,57.3812,58.2475,59.0081,66.8552,68.5824,68.7739,69.3003,70.9236,85.893,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,5.0,5.0,6.0,6.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,13.0,14.0,14.0,14.0,16.0,19.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0
2020-03-27,89701457509703517,7500,75.01,13987,120,87,213.76,149.7603,24,6,33.7886,183.5488,10.6815,28.1673,29.7003,31.7575,33.3435,34.6525,35.8836,36.8839,38.0226,38.5683,39.8455,40.4764,40.7827,41.07,41.893,42.0465,42.7622,57.3686,57.772,58.2887,59.2043,59.9861,60.0404,60.0698,60.2419,60.6416,60.7782,60.939,61.005,180.96,0.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0
